@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 18388\nSize of the tree: 18409\n','Number of leaves: 16783\nSize of the tree: 16801\n','Number of leaves: 16248\nSize of the tree: 16265\n','Number of leaves: 17318\nSize of the tree: 17337\n','Number of leaves: 17848\nSize of the tree: 17867\n','Number of leaves: 17853\nSize of the tree: 17873\n','Number of leaves: 17313\nSize of the tree: 17331\n','Number of leaves: 19453\nSize of the tree: 19475\n','Number of leaves: 15713\nSize of the tree: 15729\n','Number of leaves: 18383\nSize of the tree: 18403\n','Number of leaves: 15178\nSize of the tree: 15193\n','Number of leaves: 18923\nSize of the tree: 18945\n','Number of leaves: 18918\nSize of the tree: 18939\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.221,9124,1014,862,152,0,85.009862,14.990138,0,0.490853,0.112994,0.289739,49.5826,85.861175,901.332482,1407.491946,-506.159465,0.888888,1.388059,-0.499171,408.009682,0.402376,45.267389,0.968944,780,0.464115,97,0.535885,112,0.031056,25,0.889396,0.968944,0.927467,0.597387,0.861663,0.940577,0.850099,0.377619,0.622381,0.149901,0.829789,0.850099,0.833942,0.560841,0.848919,0.841628,0.620957,0.850099,0.001,1.687,0,1.684811,0,1684.8108,3468112,3465763,1608573,91.22288,42.143327,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.221,9124,1014,866,148,0,85.404339,14.595661,0,0.525824,0.109433,0.283632,48.019973,84.051376,901.332482,1292.936244,-391.603763,0.888888,1.275085,-0.386197,438.987179,0.432926,48.704245,0.960248,773,0.401914,84,0.598086,125,0.039752,32,0.901984,0.960248,0.930205,0.624346,0.873206,0.947333,0.854043,0.329373,0.670627,0.145957,0.838183,0.854043,0.843225,0.587865,0.863121,0.852782,0.64999,0.854043,0.001,1.717,0,1.716011,0,1716.011,3468112,3465763,1608573,92.011834,42.011834,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,854,160,0,84.220907,15.779093,0,0.44701,0.116726,0.293547,51.220138,86.989763,901.332482,1393.63194,-492.299459,0.888888,1.37439,-0.485502,394.508203,0.389061,43.769443,0.972671,783,0.516746,108,0.483254,101,0.027329,22,0.878788,0.972671,0.923349,0.564901,0.868775,0.942666,0.842209,0.418543,0.581457,0.157791,0.815927,0.842209,0.820844,0.52625,0.853195,0.832648,0.568179,0.842209,0.001,1.727,0,1.716011,0,1716.011,3468104,3465763,1608573,91.715976,42.570677,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,851,163,0,83.925049,16.074951,0,0.45143,0.119479,0.288096,52.327448,85.190433,905.489092,1247.468148,-341.979056,0.892987,1.230245,-0.337257,398.503896,0.393002,44.009795,0.971393,781,0.471429,99,0.528571,111,0.028607,23,0.8875,0.971393,0.927553,0.598251,0.878666,0.949441,0.83925,0.384109,0.615891,0.16075,0.810345,0.83925,0.818957,0.545427,0.865939,0.842825,0.544763,0.83925,0.001,1.722,0,1.731611,0,1731.6111,3468112,3465763,1608573,92.800789,44.08284,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9125,1013,856,157,0,84.501481,15.498519,0,0.473893,0.117095,0.294041,51.364072,87.10204,900.99891,1367.707422,-466.708512,0.889436,1.350155,-0.460719,397.029516,0.391934,44.065482,0.960199,772,0.492823,103,0.507177,106,0.039801,32,0.882286,0.960199,0.919595,0.551346,0.860649,0.942418,0.845015,0.400428,0.599572,0.154985,0.826264,0.845015,0.828902,0.526155,0.853765,0.843685,0.601143,0.845015,0.001,1.671,0,1.669211,0,1669.2107,3468381,3465992,1608344,91.510365,42.579796,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9125,1013,871,142,0,85.982231,14.017769,0,0.528636,0.109814,0.277042,48.170387,82.066607,900.99891,1185.283025,-284.284115,0.889436,1.170072,-0.280636,440.626495,0.434972,48.904221,0.967662,778,0.449761,94,0.550239,115,0.032338,26,0.892202,0.967662,0.928401,0.605452,0.88795,0.956674,0.859822,0.364817,0.635183,0.140178,0.84425,0.859822,0.84642,0.580366,0.87641,0.86769,0.65599,0.859822,0.001,1.672,0,1.684811,0,1684.8108,3468325,3465992,1608344,92.991115,43.336624,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,863,151,0,85.108481,14.891519,0,0.491928,0.112733,0.281466,49.468064,83.409616,901.332482,1235.112387,-333.779905,0.888888,1.21806,-0.329172,425.191524,0.419321,47.17366,0.970186,781,0.464115,97,0.535885,112,0.029814,24,0.889522,0.970186,0.928105,0.600712,0.885878,0.952935,0.851085,0.377718,0.622282,0.148915,0.830972,0.851085,0.834031,0.563637,0.87448,0.854831,0.600442,0.851085,0.001,1.686,0,1.700411,0,1700.4109,3468096,3465763,1608573,92.70217,43.425378,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,857,157,0,84.516765,15.483235,0,0.469191,0.114066,0.29135,50.052704,86.338673,901.332482,1318.422673,-417.090191,0.888888,1.30022,-0.411332,407.449884,0.401824,45.205281,0.96646,778,0.492823,103,0.507177,106,0.03354,27,0.883087,0.96646,0.922894,0.567548,0.870189,0.947256,0.845168,0.40022,0.59978,0.154832,0.823655,0.845168,0.827682,0.534854,0.860761,0.850884,0.603037,0.845168,0.001,1.685,0,1.684811,0,1684.8108,3468096,3465763,1608573,92.011834,42.241946,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,847,167,0,83.530572,16.469428,0,0.428277,0.122416,0.298044,53.717074,88.322225,901.332482,1459.577419,-558.244938,0.888888,1.439425,-0.550537,379.776822,0.374533,42.135042,0.961491,774,0.54067,113,0.45933,96,0.038509,31,0.872604,0.961491,0.914894,0.514286,0.846171,0.930303,0.835306,0.438205,0.561795,0.164694,0.811559,0.835306,0.815883,0.487047,0.834527,0.828607,0.594711,0.835306,0,1.666,0,1.669211,0,1669.2107,3468256,3465763,1608573,91.025641,43.12952,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,857,157,0,84.516765,15.483235,0,0.494973,0.117272,0.290908,51.45983,86.207539,901.332482,1365.447146,-464.114665,0.888888,1.346595,-0.457707,393.908945,0.38847,43.702957,0.95528,769,0.416268,87,0.583732,122,0.04472,36,0.898364,0.95528,0.925948,0.601179,0.878484,0.947213,0.845168,0.342633,0.657367,0.154832,0.827311,0.845168,0.831765,0.561271,0.865355,0.842293,0.578101,0.845168,0.001,1.74,0,1.731611,0,1731.6111,3468096,3465763,1608573,91.617357,43.293886,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,865,149,0,85.30572,14.69428,0,0.498383,0.110932,0.281669,48.67766,83.469675,901.332482,1255.14605,-353.813568,0.888888,1.237817,-0.348929,430.759131,0.424812,47.791369,0.972671,783,0.45933,96,0.54067,113,0.027329,22,0.890785,0.972671,0.929929,0.611245,0.88397,0.950643,0.853057,0.373007,0.626993,0.146943,0.830935,0.853057,0.835827,0.57259,0.871972,0.852152,0.589317,0.853057,0.001,1.7,0,1.700411,0,1700.4109,3468096,3465763,1608573,92.406312,42.110454,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,871,143,0,85.897436,14.102564,0,0.528067,0.10763,0.276042,47.228741,81.802242,901.332482,1139.884326,-238.551845,0.888888,1.124146,-0.235258,445.700965,0.439547,49.449118,0.967702,779,0.430622,90,0.569378,119,0.032298,26,0.896433,0.967702,0.930705,0.620606,0.90134,0.963256,0.858974,0.350793,0.649207,0.141026,0.841803,0.858974,0.844801,0.588449,0.891153,0.871884,0.617856,0.858974,0.001,1.684,0,1.684811,0,1684.8108,3468096,3465763,1608573,93.195266,43.063774,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,858,156,0,84.615385,15.384615,0,0.484287,0.115574,0.289405,50.714404,85.762322,901.332482,1372.19394,-470.861458,0.888888,1.353248,-0.46436,399.876168,0.394355,44.365001,0.961491,774,0.45933,96,0.54067,113,0.038509,31,0.889655,0.961491,0.924179,0.581933,0.852492,0.938674,0.846154,0.375061,0.624939,0.153846,0.827915,0.846154,0.831415,0.547973,0.843216,0.845691,0.612075,0.846154,0.001,1.707,0,1.700411,0,1700.4109,3468104,3465763,1608573,91.617357,43.195266,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,871,143,0,85.897436,14.102564,0,0.536563,0.114449,0.286536,50.124631,84.72915,905.489092,1299.325354,-393.836262,0.892987,1.281386,-0.388399,411.174571,0.405498,45.409114,0.966418,777,0.409524,86,0.590476,124,0.033582,27,0.900348,0.966418,0.932214,0.633894,0.897661,0.957118,0.858974,0.333836,0.666164,0.141026,0.842372,0.858974,0.846681,0.599037,0.88047,0.850172,0.636067,0.858974,0.001,1.685,0,1.684811,0,1684.8108,3468112,3465763,1608573,92.307692,43.261012,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9125,1013,855,158,0,84.402764,15.597236,0,0.470255,0.120289,0.292334,52.765178,86.596496,900.99891,1327.963199,-426.964289,0.889436,1.310921,-0.421485,392.923254,0.387881,43.609737,0.96393,775,0.483254,101,0.516746,108,0.03607,29,0.884703,0.96393,0.922619,0.568777,0.869129,0.947105,0.844028,0.392681,0.607319,0.155972,0.821408,0.844028,0.827004,0.535077,0.859904,0.845693,0.58085,0.844028,0,1.701,0,1.700411,0,1700.4109,3468325,3465992,1608344,91.905232,43.632774,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9125,1013,871,142,0,85.982231,14.017769,0,0.534494,0.103107,0.268467,45.228208,79.526442,900.99891,1068.669481,-167.670571,0.889436,1.054955,-0.165519,475.550983,0.469448,52.780417,0.971393,781,0.406699,85,0.593301,124,0.028607,23,0.901848,0.971393,0.935329,0.648779,0.918872,0.968124,0.859822,0.331776,0.668224,0.140178,0.841348,0.859822,0.846278,0.607795,0.907954,0.879742,0.61981,0.859822,0,1.704,0,1.684811,0,1684.8108,3468325,3465992,1608344,93.682132,42.777229,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,849,165,0,83.727811,16.272189,0,0.446739,0.117227,0.296607,51.439845,87.896497,901.332482,1466.606718,-565.274237,0.888888,1.446358,-0.55747,404.969711,0.399378,44.930114,0.959006,772,0.497608,104,0.502392,105,0.040994,33,0.881279,0.959006,0.918501,0.544322,0.854531,0.933477,0.837278,0.405928,0.594072,0.162722,0.817843,0.837278,0.820138,0.511451,0.843751,0.835396,0.587246,0.837278,0.001,1.69,0,1.700411,0,1700.4109,3468104,3465763,1608573,90.927022,42.209073,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,857,157,0,84.516765,15.483235,0,0.465553,0.12162,0.298415,53.367448,88.432399,901.332482,1505.693603,-604.361121,0.888888,1.484905,-0.596017,376.985601,0.371781,41.825365,0.972671,783,0.483254,101,0.516746,108,0.027329,22,0.885747,0.972671,0.927176,0.592178,0.851746,0.933465,0.845168,0.392714,0.607286,0.154832,0.819717,0.845168,0.825565,0.548682,0.83498,0.823773,0.572923,0.845168,0.001,1.692,0,1.700411,0,1700.4109,3468128,3465763,1608573,90.828402,42.998028,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,863,151,0,85.108481,14.891519,0,0.515736,0.11394,0.281518,49.997558,83.424986,901.332482,1217.491937,-316.159455,0.888888,1.200682,-0.311794,422.594788,0.41676,46.885561,0.956522,770,0.411483,86,0.588517,123,0.043478,35,0.899533,0.956522,0.927152,0.607901,0.902532,0.963228,0.851085,0.337016,0.662984,0.148915,0.833369,0.851085,0.839309,0.573779,0.891517,0.868342,0.597876,0.851085,0,1.725,0,1.731611,0,1731.6111,3468160,3465763,1608573,92.899408,43.622617,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,870,144,0,85.798817,14.201183,0,0.520695,0.110241,0.28097,48.374666,83.262617,901.332482,1270.3634,-369.030919,0.888888,1.252824,-0.363936,428.309931,0.422396,47.519638,0.968944,780,0.449761,94,0.550239,115,0.031056,25,0.892449,0.968944,0.929124,0.608796,0.871833,0.947684,0.857988,0.365272,0.634728,0.142012,0.840978,0.857988,0.843701,0.579405,0.861392,0.856323,0.638911,0.857988,0.001,1.734,0,1.716011,0,1716.011,3468104,3465763,1608573,92.406312,42.932281,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,877,137,0,86.489152,13.510848,0,0.543816,0.108995,0.280606,47.827909,83.154659,901.332482,1276.127954,-374.795473,0.888888,1.258509,-0.369621,433.321239,0.427338,48.075627,0.972671,783,0.435407,91,0.564593,118,0.027329,22,0.895881,0.972671,0.932698,0.629998,0.881812,0.952749,0.864892,0.35326,0.64674,0.135108,0.849566,0.864892,0.851147,0.601647,0.8685,0.855028,0.651203,0.864892,0.001,1.836,0,1.825212,0,1825.2117,3468104,3465763,1608573,92.406312,42.472058,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,870,144,0,85.798817,14.201183,0,0.532073,0.114641,0.28711,50.305339,85.082251,901.332482,1333.277892,-431.945411,0.888888,1.31487,-0.425982,416.560269,0.410809,46.21605,0.963975,776,0.416268,87,0.583732,122,0.036025,29,0.899189,0.963975,0.930456,0.622337,0.870139,0.946359,0.857988,0.33987,0.66013,0.142012,0.842317,0.857988,0.846219,0.590243,0.859093,0.850791,0.651074,0.857988,0.001,1.732,0,1.731611,0,1731.6111,3468144,3465763,1608573,91.814596,42.866535,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,873,141,0,86.094675,13.905325,0,0.531989,0.105,0.268962,46.074485,79.704063,901.332482,1044.035881,-142.703399,0.888888,1.029621,-0.140733,461.464815,0.455094,51.198068,0.971429,782,0.425837,89,0.574163,120,0.028571,23,0.897819,0.971429,0.933174,0.634105,0.914045,0.968004,0.860947,0.347094,0.652906,0.139053,0.843656,0.860947,0.845422,0.598375,0.906293,0.880415,0.605915,0.860947,0.001,1.722,0,1.700411,0,1700.4109,3468096,3465763,1608573,93.885602,43.195266,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,879,135,0,86.686391,13.313609,0,0.552738,0.106351,0.271694,46.577845,80.340328,905.489092,1127.93322,-222.444129,0.892987,1.11236,-0.219373,453.554951,0.447293,50.089499,0.976368,785,0.414286,87,0.585714,123,0.023632,19,0.900229,0.976368,0.936754,0.65635,0.90563,0.960091,0.866864,0.33676,0.66324,0.133136,0.851339,0.866864,0.852191,0.620743,0.893225,0.866552,0.633738,0.866864,0,1.679,0,1.669211,0,1669.2107,3468112,3465763,1608573,93.392505,43.359632,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9125,1013,853,160,0,84.205331,15.794669,0,0.467196,0.122908,0.303652,53.913904,89.949097,900.99891,1474.024903,-573.025993,0.889436,1.455108,-0.565672,372.053869,0.367279,41.293487,0.96393,775,0.478469,100,0.521531,109,0.03607,29,0.885714,0.96393,0.923169,0.57268,0.853293,0.937659,0.842053,0.388877,0.611123,0.157947,0.819827,0.842053,0.825352,0.535617,0.841004,0.831601,0.613372,0.842053,0.001,1.69,0,1.684811,0,1684.8108,3468349,3465992,1608344,91.016782,42.744324,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9125,1013,851,162,0,84.007897,15.992103,0,0.471881,0.118522,0.296733,51.990005,87.899465,900.99891,1416.137967,-515.139057,0.889436,1.397964,-0.508528,383.947147,0.37902,42.613497,0.955224,768,0.449761,94,0.550239,115,0.044776,36,0.890951,0.955224,0.921969,0.574313,0.880564,0.953528,0.840079,0.368341,0.631659,0.159921,0.818575,0.840079,0.825274,0.536492,0.868695,0.846657,0.566862,0.840079,0.001,1.862,0,1.872012,0,1872.012,3468325,3465992,1608344,91.016782,42.316551,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,868,146,0,85.601578,14.398422,0,0.528618,0.113668,0.283814,49.878328,84.105336,901.332482,1238.152909,-336.820428,0.888888,1.221058,-0.33217,408.622421,0.402981,45.335371,0.961491,774,0.401914,84,0.598086,125,0.038509,31,0.902098,0.961491,0.930848,0.627372,0.885991,0.952774,0.856016,0.329571,0.670429,0.143984,0.837972,0.856016,0.84271,0.590448,0.875098,0.8528,0.593159,0.856016,0.001,1.691,0,1.684811,0,1684.8108,3468152,3465763,1608573,92.60355,43.293886,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,863,151,0,85.108481,14.891519,0,0.498992,0.114129,0.286928,50.080383,85.028245,901.332482,1298.313452,-396.980971,0.888888,1.280388,-0.3915,415.501686,0.409765,46.098603,0.962733,775,0.45933,96,0.54067,113,0.037267,30,0.889782,0.962733,0.924821,0.585072,0.861348,0.937747,0.851085,0.374398,0.625602,0.148915,0.835266,0.851085,0.836153,0.556135,0.854204,0.846576,0.612019,0.851085,0,1.83,0,1.825212,0,1825.2117,3468152,3465763,1608573,92.307692,42.932281,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,853,161,0,84.122288,15.877712,0,0.453331,0.115944,0.289962,50.877097,85.927253,901.332482,1318.467024,-417.134543,0.888888,1.300263,-0.411375,400.3371,0.39481,44.41614,0.965217,777,0.507177,106,0.492823,103,0.034783,28,0.879955,0.965217,0.920616,0.552407,0.884876,0.950104,0.841223,0.411805,0.588195,0.158777,0.818445,0.841223,0.82287,0.519608,0.870427,0.848854,0.596088,0.841223,0.001,1.728,0.0156,1.669211,15.6001,1669.2107,3468128,3465763,1608573,92.011834,42.439185,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2211,9124,1014,862,152,0,85.009862,14.990138,0,0.475593,0.114288,0.287772,50.150129,85.278281,901.332482,1304.062889,-402.730407,0.888888,1.286058,-0.39717,418.110454,0.412338,46.388038,0.971429,782,0.516746,108,0.483254,101,0.028571,23,0.878652,0.971429,0.922714,0.561401,0.855823,0.937511,0.850099,0.418032,0.581968,0.149901,0.8324,0.850099,0.831716,0.536118,0.847043,0.846718,0.636592,0.850099,0.001,1.707,0,1.653611,0,1653.6106,3468168,3465763,1608573,92.406312,42.833662,?,?,?,?
